661102,MAALOX Comp. 600/300 mg,http://vademecum.es/medicamento-maalox_2344
984062,,http://vademecum.es/medicamento-maalox_2345
603321,MABOCLOP Comp. recub. 75 mg,http://vademecum.es/medicamento-maboclop_34985
664772,MABOCLOP Comp. recub. 75 mg,http://vademecum.es/medicamento-maboclop_34985
657890,MABTHERA Concentrado para sol. para perfusión 100 mg,http://vademecum.es/medicamento-mabthera_21321
657882,MABTHERA Concentrado para sol. para perfusión 500 mg,http://vademecum.es/medicamento-mabthera_21322
702077,MABTHERA Sol. para iny. subcutánea 1400 mg,http://vademecum.es/medicamento-mabthera_43453
678619,,http://vademecum.es/medicamento-macrogol+sandoz_39834
837005,MACROTEC Susp. iny. Equipo reactivo 2 mg,http://vademecum.es/medicamento-macrotec_27199
660122,,http://vademecum.es/medicamento-macugen_29751
669770,MADOPAR Comp. 200/50 mg,http://vademecum.es/medicamento-madopar_2351
658336,MADOPAR RETARD Cáps. dura 25/100 mg,http://vademecum.es/medicamento-madopar+retard_25737
677039,MAG-3 TECHNESCAN Equipo reactivos preparación radiofarmac. 1 mg,http://vademecum.es/medicamento-mag-3+technescan_21257
647693,MAGIÓN Comp. masticable 450 mg,http://vademecum.es/medicamento-magion_2352
656649,MAGIÓN Comp. masticable 450 mg,http://vademecum.es/medicamento-magion_2352
737668,MAGNESIA CINFA Susp. oral 200 mg/ml,http://vademecum.es/medicamento-magnesia+cinfa_17637
600074,MAGNESIA CINFA Susp. oral 2400 mg,http://vademecum.es/medicamento-magnesia+cinfa_28704
650605,MAGNESIA CINFA Susp. oral 2400 mg,http://vademecum.es/medicamento-magnesia+cinfa_28704
706118,MAGNESIA LAINCO Susp. oral 200 mg/ml,http://vademecum.es/medicamento-magnesia+lainco_45173
605743,MAGNESIA LAINCO Susp. oral 2400 mg,http://vademecum.es/medicamento-magnesia+lainco_39236
687425,MAGNESIA LAINCO Susp. oral 2400 mg,http://vademecum.es/medicamento-magnesia+lainco_39236
783241,"MAGNESIA SAN PELLEGRINO Polvo 3,6 g/sobre",http://vademecum.es/medicamento-magnesia+san+pellegrino_17118
904714,"MAGNESIA SAN PELLEGRINO Polvo para disolución 2,245 g",http://vademecum.es/medicamento-magnesia+san+pellegrino_20112
705672,"MAGNESIA SEID Polvo para susp. oral 2,4 g",http://vademecum.es/medicamento-magnesia+seid_44617
856567,"MAGNESIOBOI Comp. 48,62 mg",http://vademecum.es/medicamento-magnesioboi_2353
881631,MAGNESIUM PYRE Comp.,http://vademecum.es/medicamento-magnesium+pyre_17140
674682,,http://vademecum.es/medicamento-magnetolux_38016
682225,,http://vademecum.es/medicamento-magnetolux_38016
682226,,http://vademecum.es/medicamento-magnetolux_38016
682244,,http://vademecum.es/medicamento-magnetolux_38016
682246,,http://vademecum.es/medicamento-magnetolux_38016
682247,,http://vademecum.es/medicamento-magnetolux_38016
682248,,http://vademecum.es/medicamento-magnetolux_38016
682249,,http://vademecum.es/medicamento-magnetolux_38016
682272,,http://vademecum.es/medicamento-magnetolux_38016
682273,,http://vademecum.es/medicamento-magnetolux_38016
682274,,http://vademecum.es/medicamento-magnetolux_38016
682275,,http://vademecum.es/medicamento-magnetolux_38016
682276,,http://vademecum.es/medicamento-magnetolux_38016
682277,,http://vademecum.es/medicamento-magnetolux_38016
682279,,http://vademecum.es/medicamento-magnetolux_38016
682280,,http://vademecum.es/medicamento-magnetolux_38016
682281,,http://vademecum.es/medicamento-magnetolux_38016
682688,,http://vademecum.es/medicamento-magnetolux_38016
661942,,http://vademecum.es/medicamento-magnevist_21355
661934,,http://vademecum.es/medicamento-magnevist_21355
661926,,http://vademecum.es/medicamento-magnevist_21355
651331,,http://vademecum.es/medicamento-magnevist_20233
651349,,http://vademecum.es/medicamento-magnevist_20233
917096,,http://vademecum.es/medicamento-magnevist_20233
654137,,http://vademecum.es/medicamento-magnevist_20233
654129,,http://vademecum.es/medicamento-magnevist_20233
720284,MAGNOGENE Comp. recub.,http://vademecum.es/medicamento-magnogene_17151
687970,MAGNUROL Comp. 2 mg,http://vademecum.es/medicamento-magnurol_2354
687962,MAGNUROL Comp. 5 mg,http://vademecum.es/medicamento-magnurol_2355
653915,MALARONE Comp. recub. 100/250 mg,http://vademecum.es/medicamento-malarone_23427
756874,"MALARONE PEDIATRICO Comp. 25/62,5 mg",http://vademecum.es/medicamento-malarone+pediatrico_26937
654098,MALENA Cáps. blanda 80 mg,http://vademecum.es/medicamento-malena_30294
665586,MALENA Cáps. blanda 80 mg,http://vademecum.es/medicamento-malena_30294
880468,MANERIX  Comp. recub. 150 mg,http://vademecum.es/medicamento-manerix+_2358
880476,MANERIX  Comp. recub. 150 mg,http://vademecum.es/medicamento-manerix+_2358
683805,MANERIX  Comp. recub. 300 mg,http://vademecum.es/medicamento-manerix+_2357
683441,MANERIX  Comp. recub. 300 mg,http://vademecum.es/medicamento-manerix+_2357
685986,MANIDIPINO  KERN PHARMA Comp. 10 mg,http://vademecum.es/medicamento-manidipino++kern+pharma_38810
685987,MANIDIPINO  KERN PHARMA Comp. 20 mg,http://vademecum.es/medicamento-manidipino++kern+pharma_38811
677277,MANIDIPINO CINFA Comp. 10 mg,http://vademecum.es/medicamento-manidipino+cinfa_36545
677276,MANIDIPINO CINFA Comp. 20 mg,http://vademecum.es/medicamento-manidipino+cinfa_36546
697238,MANIDIPINO COMBIX Comp. 10 mg,http://vademecum.es/medicamento-manidipino+combix_41517
697241,MANIDIPINO COMBIX Comp. 20 mg,http://vademecum.es/medicamento-manidipino+combix_41518
688975,,http://vademecum.es/medicamento-manidipino+galgenicum_39429
688976,,http://vademecum.es/medicamento-manidipino+galgenicum_39430
678932,MANIDIPINO MYLAN Comp. 10 mg,http://vademecum.es/medicamento-manidipino+mylan_36659
678941,MANIDIPINO MYLAN Comp. 20 mg,http://vademecum.es/medicamento-manidipino+mylan_36660
677279,MANIDIPINO NORMON Comp. 10 mg,http://vademecum.es/medicamento-manidipino+normon_36547
677280,MANIDIPINO NORMON Comp. 20 mg,http://vademecum.es/medicamento-manidipino+normon_36548
670517,MANIDIPINO RATIOPHARM Comp. 10 mg,http://vademecum.es/medicamento-manidipino+ratiopharm_36661
670526,MANIDIPINO RATIOPHARM Comp. 20 mg,http://vademecum.es/medicamento-manidipino+ratiopharm_36662
671415,MANIDIPINO SANDOZ Comp. 10 mg,http://vademecum.es/medicamento-manidipino+sandoz_37244
671419,MANIDIPINO SANDOZ Comp. 20 mg,http://vademecum.es/medicamento-manidipino+sandoz_37245
678363,MANIDIPINO STADA Comp. 10 mg,http://vademecum.es/medicamento-manidipino+stada_36663
678364,MANIDIPINO STADA Comp. 20 mg,http://vademecum.es/medicamento-manidipino+stada_36664
679147,MANIDIPINO TEVA Comp. 10 mg,http://vademecum.es/medicamento-manidipino+teva_38017
679150,MANIDIPINO TEVA Comp. 20 mg,http://vademecum.es/medicamento-manidipino+teva_38018
685988,MANIDIPINO VIR Comp. 10 mg,http://vademecum.es/medicamento-manidipino+vir_38808
685989,MANIDIPINO VIR Comp. 20 mg,http://vademecum.es/medicamento-manidipino+vir_38809
783415,MANIDON Comp. recub. con película 80 mg,http://vademecum.es/medicamento-manidon_2361
783423,MANIDON Comp. recub. con película 80 mg,http://vademecum.es/medicamento-manidon_2361
989772,MANIDON HTA  Comp. de liberación prolongada 240 mg,http://vademecum.es/medicamento-manidon+hta+_2362
700512,"MANIDON INY. Sol. iny. 2,5 mg/ml",http://vademecum.es/medicamento-manidon+iny._2363
672021,MANIDON RETARD Comp. de liberación prolongada 120 mg,http://vademecum.es/medicamento-manidon+retard_2364
672020,MANIDON RETARD Comp. de liberación prolongada 180 mg,http://vademecum.es/medicamento-manidon+retard_2359
615187,MANITOL MEIN Sol. para perfusión 10%,http://vademecum.es/medicamento-manitol+mein_18011
621615,MANITOL MEIN Sol. para perfusión 10%,http://vademecum.es/medicamento-manitol+mein_18011
925834,MANITOL MEIN Sol. para perfusión 10%,http://vademecum.es/medicamento-manitol+mein_18011
925842,MANITOL MEIN Sol. para perfusión 10%,http://vademecum.es/medicamento-manitol+mein_18011
621532,MANITOL MEIN Sol. para perfusión 20%,http://vademecum.es/medicamento-manitol+mein_18012
621524,MANITOL MEIN Sol. para perfusión 20%,http://vademecum.es/medicamento-manitol+mein_18012
925875,MANITOL MEIN Sol. para perfusión 20%,http://vademecum.es/medicamento-manitol+mein_18012
925883,MANITOL MEIN Sol. para perfusión 20%,http://vademecum.es/medicamento-manitol+mein_18012
698202,MANTINEX Comp. recub. con película 10 mg,http://vademecum.es/medicamento-mantinex_42019
698203,MANTINEX Comp. recub. con película 20 mg,http://vademecum.es/medicamento-mantinex_42020
700784,MANTINEX FLAS Comp. bucodispersable 10 mg,http://vademecum.es/medicamento-mantinex+flas_42819
700785,MANTINEX FLAS Comp. bucodispersable 20 mg,http://vademecum.es/medicamento-mantinex+flas_42820
698139,MARIXINO Comp. recub. con película 10 mg,http://vademecum.es/medicamento-marixino_42021
698138,MARIXINO Comp. recub. con película 20 mg,http://vademecum.es/medicamento-marixino_42022
664406,,http://vademecum.es/medicamento-mascartil_34791
796516,MASDIL Cáps. de liberación prolongada 300 mg,http://vademecum.es/medicamento-masdil_2375
644088,MASDIL Cáps. de liberación prolongada 300 mg,http://vademecum.es/medicamento-masdil_2375
944538,MASDIL Comp. 60 mg,http://vademecum.es/medicamento-masdil_2374
974345,MASDIL Comp. 60 mg,http://vademecum.es/medicamento-masdil_2374
608000,MASDIL Comp. 60 mg,http://vademecum.es/medicamento-masdil_2374
864975,MASDIL RETARD Comp. de liberación prolongada 120 mg,http://vademecum.es/medicamento-masdil+retard_2377
639195,MASDIL RETARD Comp. de liberación prolongada 120 mg,http://vademecum.es/medicamento-masdil+retard_2377
693796,MASTICAL Comp. masticable 1250 mg,http://vademecum.es/medicamento-mastical_2378
655837,MASTICAL Comp. masticable 1250 mg,http://vademecum.es/medicamento-mastical_2378
671656,MASTICAL D Comp. masticable 500 mg/800 UI,http://vademecum.es/medicamento-mastical+d_37248
706766,MASTICAL D Comp. masticable sabor fresa 500 mg/1000 UI,http://vademecum.es/medicamento-mastical+d_44930
706773,MASTICAL D Comp. masticable sabor fresa 500 mg/400 UI,http://vademecum.es/medicamento-mastical+d_44931
654387,MASTICAL D Comp. masticable sabor limón 1250 mg/400 UI,http://vademecum.es/medicamento-mastical+d_30326
891887,MASTICAL D Comp. masticable sabor naranja 500 mg/400 UI,http://vademecum.es/medicamento-mastical+d_26631
664683,MASTICAL D UNIDIA Comp. masticable 1000 mg/ 800UI,http://vademecum.es/medicamento-mastical+d+unidia_34986
783795,,http://vademecum.es/medicamento-mastiol_17561
658300,MATRIFEN Parche transdérmico 100 mcg/h,http://vademecum.es/medicamento-matrifen_30742
658296,MATRIFEN Parche transdérmico 12 mcg/h,http://vademecum.es/medicamento-matrifen_30743
658297,MATRIFEN Parche transdérmico 25 mcg/h,http://vademecum.es/medicamento-matrifen_30744
658298,MATRIFEN Parche transdérmico 50 mcg/h,http://vademecum.es/medicamento-matrifen_30745
658299,MATRIFEN Parche transdérmico 75 mcg/h,http://vademecum.es/medicamento-matrifen_30746
704171,MAXALT Comp. 10 mg,http://vademecum.es/medicamento-maxalt_21880
704536,MAXALT MAX Liofilizado oral 10 mg,http://vademecum.es/medicamento-maxalt+max_21881
704544,MAXALT MAX Liofilizado oral 10 mg,http://vademecum.es/medicamento-maxalt+max_21881
653502,MAXIDEX Colirio en suspensión 1 mg/ml,http://vademecum.es/medicamento-maxidex_2382
784215,MAXITROL Colirio en suspensión 1 mg/ml+3500 UI/ml+6000UI/ml,http://vademecum.es/medicamento-maxitrol_2386
661905,MAXPIL Comp. recub. con película 1 mg,http://vademecum.es/medicamento-maxpil_32926
661917,MAXPIL Comp. recub. con película 1 mg,http://vademecum.es/medicamento-maxpil_32926
698589,MAXPIL Comp. recub. con película 1 mg,http://vademecum.es/medicamento-maxpil_32926
698590,MAXPIL Comp. recub. con película 1 mg,http://vademecum.es/medicamento-maxpil_32926
698591,MAXPIL Comp. recub. con película 1 mg,http://vademecum.es/medicamento-maxpil_32926
698592,MAXPIL Comp. recub. con película 1 mg,http://vademecum.es/medicamento-maxpil_32926
660466,MAYESTA Cáps. blandas 10 mg,http://vademecum.es/medicamento-mayesta_ficha_32056
660467,MAYESTA Cáps. blandas 20 mg,http://vademecum.es/medicamento-mayesta_ficha_32057
684399,MAYGACE ALTAS DOSIS Susp. oral 40 mg/ml,http://vademecum.es/medicamento-maygace+altas+dosis_4512
684407,MAYGACE ALTAS DOSIS Susp. oral 40 mg/ml,http://vademecum.es/medicamento-maygace+altas+dosis_4512
694346,,http://vademecum.es/medicamento-mayul_28434
694043,MAYUL Comp. 5 mg,http://vademecum.es/medicamento-mayul_28433
694041,MAYUL Sol. oral 1 mg/ml,http://vademecum.es/medicamento-mayul_31232
653782,MEDEBIOTIN Comp. 5 mg,http://vademecum.es/medicamento-medebiotin_2406
654580,MEDEBIOTIN FUERTE Sol. iny. 5 mg,http://vademecum.es/medicamento-medebiotin+fuerte_2405
864165,,http://vademecum.es/medicamento-medenorex_18484
653634,,http://vademecum.es/medicamento-mederebro_5195
658628,MEDICEBRAN Comp. 10 mg,http://vademecum.es/medicamento-medicebran_30925
658629,MEDICEBRAN Comp. 20 mg,http://vademecum.es/medicamento-medicebran_30926
658627,MEDICEBRAN Comp. 5 mg,http://vademecum.es/medicamento-medicebran_30924
658622,MEDIKINET Cáps. dura de liberación modificada 10 mg,http://vademecum.es/medicamento-medikinet_30920
658623,MEDIKINET Cáps. dura de liberación modificada 20 mg,http://vademecum.es/medicamento-medikinet_30921
658624,MEDIKINET Cáps. dura de liberación modificada 30 mg,http://vademecum.es/medicamento-medikinet_30922
658626,MEDIKINET Cáps. dura de liberación modificada 40 mg,http://vademecum.es/medicamento-medikinet_30923
678883,MEDIKINET Cáps. dura de liberación modificada 5 mg,http://vademecum.es/medicamento-medikinet_37871
963520,,http://vademecum.es/medicamento-medinait_19454
967851,,http://vademecum.es/medicamento-medinait_19454
784652,MEGAMILBEDOCE Sol. iny. 10.000 mcg,http://vademecum.es/medicamento-megamilbedoce_18246
647701,MEGANEST Amp. 1:200000,http://vademecum.es/medicamento-meganest_20675
677955,MEGANEST Amp. 1:200000,http://vademecum.es/medicamento-meganest_20675
647719,MEGANEST 1:100000 Sol. 4% - 1%,http://vademecum.es/medicamento-meganest+1%3A100000_20674
677963,MEGANEST 1:100000 Sol. 4% - 1%,http://vademecum.es/medicamento-meganest+1%3A100000_20674
669192,MEGEFREN Comp. 160 mg,http://vademecum.es/medicamento-megefren_2412
661488,MEGEFREN Granulado 160 mg,http://vademecum.es/medicamento-megefren_21228
